session_id,cashier_id,terminal_id,member_id,session_type,duration_min,order_transfer,usage,discount,total
20352,3,8,,Standard,76,1.75,7.41,0.84,8.32
20353,3,2,,Standard,144,4.23,8.88,0.0,13.11
20354,3,14,,Standard,42,0.16,3.98,0.0,4.14
20355,1,16,,Standard,129,4.79,20.57,0.0,25.36
20356,5,13,,Standard,92,6.04,6.17,0.0,12.21
20357,2,6,,Standard,69,3.54,9.06,0.0,12.6
20358,4,3,3.0,Member,149,1.48,11.57,0.0,13.05
20359,3,16,,Standard,48,7.51,5.24,1.92,10.83
20360,4,7,,Standard,95,1.49,7.39,2.51,6.37
20361,4,10,,Standard,79,4.32,6.16,2.84,7.64
20362,4,5,23.0,Member,100,5.33,6.59,2.8,9.12
20363,1,5,,Standard,71,2.87,8.73,0.0,11.6
20364,4,12,,Standard,55,2.46,5.75,0.0,8.21
20365,5,5,,Time Limited,55,0.3,5.72,1.49,4.53
20366,3,13,,Standard,85,5.9,7.74,0.0,13.64
20367,1,5,27.0,Member,147,2.61,18.8,1.83,19.58
20368,1,9,4.0,Member,70,0.36,6.29,0.1,6.55
20369,4,14,,Standard,118,4.5,8.17,0.0,12.67
20370,3,9,,Standard,77,4.52,5.92,0.0,10.44
20371,5,9,,Standard,125,1.53,11.89,0.0,13.42
20372,2,4,46.0,Member,87,5.14,7.03,0.0,12.17
20373,5,4,9.0,Member,171,4.74,26.63,0.0,31.37
20374,1,5,,Standard,96,7.5,10.41,0.0,17.91
20375,5,14,,Administrator,31,5.14,4.42,2.24,7.32
20376,2,12,4.0,Member,107,3.59,14.34,0.0,17.93
20377,1,7,,Free,21,6.55,2.95,0.0,9.5
20378,4,1,6.0,Member,173,4.65,26.33,0.0,30.98
20379,3,7,,Standard,95,7.15,14.2,0.0,21.35
20380,2,9,2.0,Member,86,6.2,8.74,0.0,14.94
20381,2,12,,Standard,46,1.47,3.4,2.82,2.05
20382,3,6,,Standard,139,0.09,10.97,0.0,11.06
20383,4,5,,Standard,56,4.67,4.35,0.0,9.02
20384,3,6,,Time Limited,75,2.19,5.29,2.66,4.82
20385,3,4,2.0,Member,149,6.8,17.74,0.0,24.54
20386,3,14,7.0,Member,106,3.68,12.22,2.45,13.45
20387,5,16,,Standard,108,7.55,8.85,0.0,16.4
20388,3,4,15.0,Member,61,5.11,9.01,0.0,14.12
20389,1,4,,Time Limited,54,4.17,3.48,0.0,7.65
20390,1,2,10.0,Member,116,5.9,10.77,0.0,16.67
20391,3,14,,Standard,113,2.89,9.82,0.14,12.57
20392,4,10,,Standard,71,5.12,8.79,0.91,13.0
20393,2,3,,Standard,42,3.98,3.66,1.69,5.95
20394,3,12,,Standard,40,4.33,2.91,0.0,7.24
20395,2,12,,Standard,39,6.4,3.82,0.0,10.22
20396,1,5,,Standard,70,1.8,7.13,0.9,8.03
20397,2,12,,Standard,89,5.28,9.13,0.0,14.41
20398,5,12,,Time Limited,85,0.16,10.52,0.0,10.68
20399,1,4,,Standard,83,0.09,5.99,0.0,6.08
20400,5,6,,Standard,68,6.34,7.47,2.94,10.87
20401,2,1,66.0,Member,86,1.39,11.21,1.2,11.4
20402,4,10,,Administrator,35,7.94,5.23,0.0,13.17
20403,2,9,,Standard,138,2.19,12.08,0.0,14.27
20404,4,11,23.0,Member,106,3.62,7.96,2.99,8.59
20405,3,13,,Standard,45,3.85,3.75,0.0,7.6
20406,1,4,,Standard,98,1.46,11.73,0.0,13.19
20407,5,5,,Standard,74,0.17,9.21,0.69,8.69
20408,4,12,,Standard,46,6.65,5.81,0.32,12.14
20409,2,15,,Time Limited,53,1.88,7.72,0.0,9.6
20410,4,6,,Standard,100,1.64,8.96,0.0,10.6
20411,3,11,1.0,Member,155,0.41,20.09,2.92,17.58
20412,3,7,,Standard,61,4.45,7.01,0.0,11.46
20413,1,7,,Standard,62,7.99,9.44,0.0,17.43
20414,2,8,5.0,Member,176,4.37,23.59,0.0,27.96
20415,3,16,,Administrator,34,2.03,5.02,0.0,7.05
20416,2,8,,Time Limited,61,4.68,6.55,1.62,9.61
20417,3,13,,Standard,83,7.67,7.56,0.0,15.23
20418,3,4,,Free,47,5.06,4.71,0.0,9.77
20419,5,7,,Time Limited,66,3.62,6.54,0.0,10.16
20420,5,7,,Standard,68,3.81,10.61,0.0,14.42
20421,4,4,,Standard,116,1.48,11.09,2.5,10.07
20422,2,10,15.0,Member,109,0.79,12.11,0.0,12.9
20423,2,7,,Standard,81,7.59,10.72,0.0,18.31
20424,5,16,65.0,Member,55,2.31,7.37,2.44,7.24
20425,4,7,,Standard,89,3.52,13.01,0.0,16.53
20426,1,2,65.0,Member,166,4.75,11.62,0.0,16.37
20427,5,3,65.0,Member,113,0.34,8.91,1.96,7.29
20428,4,4,40.0,Member,177,0.48,23.47,2.47,21.48
20429,4,6,,Standard,87,6.23,12.7,1.94,16.99
20430,2,13,24.0,Member,172,2.95,17.01,0.0,19.96
20431,3,10,5.0,Member,140,7.49,12.86,0.0,20.35
20432,2,5,,Standard,146,6.48,22.83,0.0,29.31
20433,3,15,,Standard,104,6.64,7.72,0.57,13.79
20434,4,13,,Standard,36,5.03,5.04,0.0,10.07
20435,1,11,,Time Limited,57,6.38,5.86,0.0,12.24
20436,4,10,,Standard,128,3.48,10.32,0.0,13.8
20437,5,3,,Standard,35,4.3,3.78,0.0,8.08
20438,1,14,,Free,54,3.56,7.23,0.0,10.79
20439,1,15,,Standard,62,4.06,7.14,0.0,11.2
20440,4,1,,Standard,127,5.06,13.21,0.0,18.27
20441,1,6,53.0,Member,159,0.12,13.32,0.0,13.44
20442,3,5,,Standard,43,2.04,4.65,0.0,6.69
20443,1,1,8.0,Member,137,0.2,8.83,0.0,9.03
20444,5,7,,Standard,142,1.7,15.11,0.0,16.81
20445,1,12,,Standard,36,6.61,5.55,0.0,12.16
20446,2,1,,Standard,45,3.97,6.12,0.0,10.09
20447,4,9,1.0,Member,113,5.96,7.45,0.0,13.41
20448,2,13,,Standard,72,3.98,8.75,1.87,10.86
20449,2,8,52.0,Member,122,6.92,9.57,0.0,16.49
20450,2,4,,Standard,32,3.73,2.61,2.66,3.68
20451,2,11,,Standard,38,1.44,3.7,0.0,5.14
20452,1,7,,Time Limited,36,7.65,3.45,0.0,11.1
20453,1,10,,Free,39,0.1,5.92,0.0,6.02
20454,3,5,,Standard,74,7.9,5.17,0.4,12.67
20455,3,4,,Time Limited,64,2.82,6.44,0.0,9.26
20456,4,11,,Standard,67,2.49,4.76,0.0,7.25
20457,1,6,54.0,Member,48,0.05,7.21,1.33,5.93
20458,1,6,31.0,Member,74,6.48,6.1,0.0,12.58
20459,5,2,21.0,Member,72,5.46,5.34,0.0,10.8
20460,2,8,,Time Limited,54,7.01,3.73,0.0,10.74
20461,3,8,,Time Limited,68,0.12,4.26,0.0,4.38
20462,3,13,,Administrator,21,1.38,3.29,0.0,4.67
20463,2,6,,Standard,118,1.77,9.95,0.0,11.72
20464,2,8,,Free,53,1.87,5.32,0.63,6.56
20465,5,4,4.0,Member,82,0.47,9.37,0.34,9.5
20466,1,8,,Administrator,42,5.84,2.85,0.0,8.69
20467,5,13,,Standard,49,3.62,5.82,0.0,9.44
20468,3,13,,Administrator,20,3.71,1.37,0.0,5.08
20469,2,16,,Standard,44,6.24,6.51,0.0,12.75
20470,3,16,,Standard,30,4.89,1.83,0.0,6.72
20471,4,7,4.0,Member,92,7.18,10.09,0.0,17.27
20472,4,8,,Standard,80,1.43,9.54,2.66,8.31
20473,2,6,,Standard,88,2.2,12.55,0.0,14.75
20474,2,12,18.0,Member,169,0.04,24.63,0.0,24.67
20475,1,7,,Time Limited,39,0.56,2.86,0.0,3.42
20476,5,3,,Standard,30,4.18,4.35,0.14,8.39
20477,1,6,,Standard,95,7.53,8.64,0.0,16.17
20478,1,15,,Time Limited,51,4.92,5.47,0.11,10.28
20479,1,1,,Standard,63,0.0,7.6,0.0,7.6
20480,2,3,24.0,Member,81,6.95,5.35,0.0,12.3
20481,1,8,,Administrator,19,5.01,2.88,0.0,7.89
20482,1,16,37.0,Member,140,7.68,19.08,0.0,26.76
20483,4,1,,Standard,50,2.87,6.37,1.95,7.29
20484,5,5,,Time Limited,31,4.3,4.82,0.38,8.74
20485,4,1,39.0,Member,60,6.35,8.39,0.71,14.03
20486,4,2,,Standard,100,7.68,7.98,0.0,15.66
20487,4,10,,Time Limited,58,6.09,3.85,2.05,7.89
20488,3,2,,Standard,121,5.8,10.47,0.57,15.7
20489,2,13,,Standard,83,0.38,5.64,0.0,6.02
20490,4,9,14.0,Member,72,1.2,7.91,1.83,7.28
20491,5,12,,Standard,82,5.87,5.77,0.0,11.64
20492,1,4,,Standard,57,6.5,6.82,0.0,13.32
20493,1,11,55.0,Member,50,3.97,3.0,1.41,5.56
20494,4,7,,Standard,98,2.27,14.64,0.0,16.91
20495,3,12,,Standard,86,7.43,11.78,0.34,18.87
20496,3,15,,Standard,120,6.5,9.94,0.0,16.44
20497,4,14,62.0,Member,54,0.19,3.31,0.0,3.5
20498,5,4,,Standard,44,4.57,5.23,0.0,9.8
20499,2,4,3.0,Member,83,5.73,9.81,1.18,14.36
20500,3,13,66.0,Member,121,0.63,7.48,2.66,5.45
20501,5,12,,Standard,128,1.98,7.83,0.0,9.81
20502,1,9,,Standard,114,7.49,13.26,0.0,20.75
20503,5,2,23.0,Member,162,6.58,22.46,0.0,29.04
20504,4,4,62.0,Member,76,0.24,8.18,0.0,8.42
20505,2,7,20.0,Member,115,4.45,15.39,1.7,18.14
20506,1,2,27.0,Member,92,0.57,6.02,0.0,6.59
20507,3,9,,Administrator,32,1.16,3.29,1.97,2.48
20508,4,12,,Standard,58,2.72,7.89,0.49,10.12
20509,4,2,,Time Limited,54,3.09,4.99,2.88,5.2
20510,3,11,21.0,Member,54,6.12,5.76,0.0,11.88
20511,1,11,,Standard,56,2.07,7.47,0.03,9.51
20512,1,13,27.0,Member,69,4.09,4.18,0.0,8.27
20513,4,4,,Standard,62,0.45,8.65,0.0,9.1
20514,5,6,10.0,Member,156,2.16,9.68,0.0,11.84
20515,3,10,,Free,44,5.81,5.37,2.02,9.16
20516,3,16,57.0,Member,85,5.5,10.85,0.0,16.35
20517,1,8,,Standard,70,5.36,6.84,0.0,12.2
20518,1,14,45.0,Member,77,1.4,5.21,0.0,6.61
20519,2,11,48.0,Member,96,2.4,11.24,0.0,13.64
20520,5,8,,Standard,70,7.74,10.31,0.0,18.05
20521,3,6,,Administrator,30,1.83,2.25,0.79,3.29
20522,5,11,4.0,Member,177,6.31,20.44,0.0,26.75
20523,5,16,,Standard,74,3.44,9.4,0.0,12.84
20524,2,13,,Standard,90,4.39,12.0,0.0,16.39
20525,3,3,,Standard,33,1.66,2.77,0.06,4.37
20526,5,7,,Standard,91,3.73,5.85,0.0,9.58
20527,1,12,,Administrator,34,4.57,2.7,0.0,7.27
20528,2,15,16.0,Member,70,6.95,7.89,0.0,14.84
20529,2,8,25.0,Member,161,6.23,21.38,2.25,25.36
20530,1,13,,Free,26,1.9,1.79,0.0,3.69
20531,2,13,,Standard,40,7.51,6.04,0.0,13.55
20532,2,3,,Standard,72,7.14,8.49,0.0,15.63
20533,4,14,,Standard,77,4.46,7.23,0.0,11.69
20534,5,15,2.0,Member,51,5.55,3.88,0.0,9.43
20535,4,14,,Free,15,4.68,2.26,0.21,6.73
20536,1,7,,Time Limited,77,1.89,11.06,0.0,12.95
20537,2,9,,Standard,58,4.02,8.57,0.0,12.59
20538,4,12,,Standard,124,6.75,15.57,2.74,19.58
20539,1,16,8.0,Member,92,5.02,5.69,0.0,10.71
20540,5,7,,Time Limited,62,0.05,6.02,0.0,6.07
20541,3,2,,Time Limited,59,3.51,4.62,0.0,8.13
20542,4,16,,Standard,74,7.42,6.06,0.0,13.48
20543,2,5,,Standard,148,5.69,17.96,0.0,23.65
20544,4,4,,Standard,119,3.59,15.19,0.0,18.78
20545,4,10,6.0,Member,131,1.09,16.54,0.0,17.63
20546,4,8,,Standard,60,3.01,9.5,0.0,12.51
20547,1,5,,Free,48,3.79,7.55,0.0,11.34
20548,2,8,,Time Limited,76,4.42,10.86,0.0,15.28
20549,3,10,3.0,Member,59,5.68,5.71,0.0,11.39
20550,5,16,,Standard,137,7.47,21.92,0.0,29.39
20551,2,8,,Standard,32,2.4,2.17,0.0,4.57
20552,3,1,,Standard,94,6.59,13.13,0.0,19.72
20553,3,16,59.0,Member,48,7.74,3.46,0.0,11.2
20554,3,14,,Standard,56,1.1,7.65,0.0,8.75
20555,1,9,16.0,Member,91,1.78,13.31,1.87,13.22
20556,1,2,,Standard,96,4.05,14.72,2.37,16.4
20557,5,5,,Standard,84,6.51,5.08,0.0,11.59
20558,4,4,,Standard,68,6.21,9.96,0.0,16.17
20559,1,14,,Free,45,0.21,7.15,0.0,7.36
20560,5,5,,Standard,86,5.03,8.01,0.0,13.04
20561,3,9,,Standard,143,4.33,19.57,0.0,23.9
20562,2,14,,Standard,76,7.32,11.64,0.0,18.96
20563,5,7,,Standard,77,4.35,5.32,1.09,8.58
20564,5,10,6.0,Member,100,1.57,7.44,0.0,9.01
20565,3,10,,Time Limited,86,5.43,5.51,0.0,10.94
20566,1,3,,Standard,78,4.21,9.54,0.66,13.09
20567,4,8,15.0,Member,100,6.51,14.05,0.0,20.56
20568,1,12,,Standard,31,1.7,2.62,0.0,4.32
20569,2,5,,Administrator,23,1.26,2.06,1.52,1.8
20570,1,7,18.0,Member,87,4.58,12.52,0.0,17.1
20571,2,5,,Standard,72,0.22,7.93,0.0,8.15
20572,5,4,,Standard,47,0.0,4.01,0.0,4.01
20573,3,15,,Standard,81,0.18,10.55,0.0,10.73
20574,5,14,,Free,48,1.38,4.2,0.0,5.58
20575,1,15,15.0,Member,132,7.08,17.49,0.0,24.57
20576,2,7,,Standard,136,2.66,16.93,0.0,19.59
20577,4,11,,Standard,124,7.34,9.52,0.0,16.86
20578,2,1,54.0,Member,82,7.7,11.46,0.0,19.16
20579,4,12,,Free,53,2.81,7.53,0.0,10.34
20580,3,13,,Standard,109,7.65,16.83,0.37,24.11
20581,3,7,,Time Limited,61,1.24,8.79,0.0,10.03
20582,4,3,,Standard,87,1.16,13.89,0.0,15.05
20583,1,10,33.0,Member,71,3.01,10.06,2.76,10.31
20584,1,11,18.0,Member,161,0.04,24.99,0.58,24.45
20585,1,9,,Standard,48,2.63,6.13,0.0,8.76
20586,1,6,,Standard,55,1.88,5.33,0.13,7.08
20587,3,14,,Standard,82,2.97,9.67,0.0,12.64
20588,3,13,39.0,Member,66,3.78,8.75,0.0,12.53
20589,5,5,,Standard,148,1.02,14.0,2.37,12.65
20590,3,8,,Free,25,0.51,2.37,0.0,2.88
20591,1,16,23.0,Member,95,6.1,12.49,0.0,18.59
20592,4,14,,Standard,60,2.19,6.67,0.0,8.86
20593,2,4,,Standard,90,6.89,8.99,0.0,15.88
20594,4,8,,Standard,99,3.43,13.02,0.28,16.17
20595,1,15,4.0,Member,177,4.96,28.01,2.36,30.61
20596,3,5,,Time Limited,77,1.04,6.83,0.0,7.87
20597,1,5,,Standard,34,1.29,4.95,0.0,6.24
20598,5,14,,Standard,102,4.59,12.48,0.0,17.07
20599,2,9,5.0,Member,133,3.92,9.62,2.67,10.87
20600,3,3,48.0,Member,125,6.91,14.77,0.0,21.68
20601,1,14,,Standard,136,4.75,10.84,0.0,15.59
20602,4,5,,Standard,56,1.3,3.74,0.0,5.04
20603,4,11,,Standard,75,1.94,5.2,0.0,7.14
20604,5,11,,Standard,78,0.34,10.08,0.0,10.42
20605,4,15,,Free,19,3.63,1.55,2.35,2.83
20606,1,4,,Standard,124,6.34,8.74,0.0,15.08
20607,1,7,,Standard,69,4.15,9.54,0.0,13.69
20608,5,15,25.0,Member,113,3.18,11.7,0.0,14.88
20609,3,7,,Time Limited,90,7.49,9.25,0.0,16.74
20610,2,5,,Time Limited,58,0.93,5.21,0.0,6.14
20611,4,14,60.0,Member,64,5.01,8.11,1.35,11.77
20612,3,6,5.0,Member,113,1.04,14.07,0.0,15.11
20613,4,7,,Standard,108,3.92,17.09,1.67,19.34
20614,3,1,58.0,Member,134,3.06,12.37,0.0,15.43
20615,1,9,,Standard,112,7.71,15.47,0.0,23.18
20616,4,2,1.0,Member,119,1.61,12.35,0.0,13.96
20617,1,13,,Time Limited,67,7.89,8.02,0.0,15.91
20618,5,11,,Standard,102,2.92,11.54,0.0,14.46
20619,3,9,9.0,Member,73,7.86,6.57,0.0,14.43
20620,5,6,,Standard,49,2.4,4.08,0.56,5.92
20621,2,11,,Time Limited,80,5.48,11.75,0.0,17.23
20622,5,6,,Free,18,5.97,1.43,0.0,7.4
20623,5,3,,Administrator,45,5.58,4.37,0.0,9.95
20624,4,8,14.0,Member,96,2.02,15.1,0.0,17.12
20625,1,10,,Time Limited,63,0.72,8.04,0.0,8.76
20626,2,15,,Administrator,21,2.81,1.33,0.0,4.14
20627,4,1,66.0,Member,180,5.58,11.1,0.0,16.68
20628,1,11,,Standard,117,1.8,10.41,2.84,9.37
20629,2,1,4.0,Member,75,0.86,9.34,0.91,9.29
20630,3,5,,Standard,148,5.79,15.13,0.0,20.92
20631,2,4,4.0,Member,68,4.15,10.79,0.0,14.94
20632,3,12,,Standard,53,7.86,6.61,0.0,14.47
20633,1,12,39.0,Member,161,1.42,21.24,0.0,22.66
20634,2,6,19.0,Member,71,2.67,6.45,0.0,9.12
20635,4,8,,Standard,132,4.95,19.34,0.42,23.87
20636,5,8,,Standard,78,2.27,6.59,0.0,8.86
20637,2,13,6.0,Member,85,0.3,10.05,1.36,8.99
20638,1,3,,Standard,120,0.8,8.29,0.0,9.09
20639,2,7,,Time Limited,70,2.33,4.34,0.0,6.67
20640,1,7,,Standard,109,3.66,9.88,0.7,12.84
20641,1,11,,Standard,103,1.07,7.8,0.55,8.32
20642,2,4,,Time Limited,58,3.35,3.76,0.0,7.11
20643,4,4,,Standard,36,3.64,3.7,0.3,7.04
20644,4,13,,Administrator,44,7.13,5.58,0.98,11.73
20645,5,1,,Time Limited,36,2.47,5.27,1.63,6.11
20646,4,5,,Standard,59,4.51,8.48,0.0,12.99
20647,3,2,,Standard,100,6.89,15.38,2.6,19.67
20648,1,8,,Standard,32,1.51,4.38,0.0,5.89
20649,4,5,23.0,Member,68,3.17,4.47,1.03,6.61
20650,4,11,,Time Limited,30,3.49,4.54,0.0,8.03
20651,3,4,,Standard,108,2.99,7.4,0.0,10.39
20652,2,16,,Standard,112,1.07,14.85,0.0,15.92
20653,3,3,,Standard,145,5.78,13.89,0.0,19.67
20654,2,10,,Administrator,35,6.48,3.17,0.0,9.65
20655,3,16,16.0,Member,164,1.4,23.64,0.0,25.04
20656,4,4,,Standard,83,2.34,6.2,0.61,7.93
20657,2,11,,Free,48,7.68,6.07,0.44,13.31
20658,1,13,19.0,Member,68,7.44,8.44,0.0,15.88
20659,1,1,,Time Limited,57,4.87,6.69,0.0,11.56
20660,5,1,41.0,Member,133,7.32,20.46,0.33,27.45
20661,3,9,,Standard,128,3.59,17.02,0.0,20.61
20662,2,1,,Free,42,3.33,4.25,0.0,7.58
20663,4,15,,Standard,58,6.39,6.95,1.74,11.6
20664,5,12,6.0,Member,174,7.6,23.66,1.96,29.3
20665,2,1,,Standard,145,7.59,20.44,0.0,28.03
20666,2,8,,Administrator,22,6.07,2.7,0.0,8.77
20667,3,6,,Time Limited,67,5.54,7.34,0.0,12.88
20668,1,12,,Standard,141,2.75,22.12,1.03,23.84
20669,2,6,,Standard,98,3.38,8.21,1.88,9.71
20670,2,8,39.0,Member,100,3.66,9.19,1.62,11.23
20671,3,8,6.0,Member,138,0.03,14.6,2.26,12.37
20672,2,1,,Standard,119,7.23,11.12,2.3,16.05
20673,3,10,,Standard,54,7.68,4.43,0.0,12.11
20674,5,5,,Standard,127,1.66,9.67,0.0,11.33
20675,2,10,,Standard,70,0.59,7.75,0.0,8.34
20676,1,8,36.0,Member,89,3.63,7.61,0.0,11.24
20677,3,11,,Free,24,1.76,2.16,0.0,3.92
20678,3,14,,Standard,107,6.23,15.97,0.0,22.2
20679,4,5,,Administrator,30,2.97,2.99,0.0,5.96
20680,2,15,8.0,Member,171,2.1,23.51,0.0,25.61
20681,1,14,,Standard,123,4.94,14.96,0.0,19.9
20682,3,1,,Standard,32,2.13,4.88,0.0,7.01
20683,4,4,7.0,Member,82,5.42,10.84,0.0,16.26
20684,5,5,,Standard,69,3.48,7.1,0.16,10.42
20685,3,15,,Standard,32,4.07,3.79,0.09,7.77
20686,2,2,,Standard,96,5.14,14.21,0.0,19.35
20687,5,9,,Standard,129,0.74,16.47,0.14,17.07
20688,2,2,,Standard,59,6.69,7.66,0.0,14.35
20689,4,6,,Standard,75,2.8,10.44,1.75,11.49
20690,3,1,,Time Limited,69,1.66,7.5,2.14,7.02
20691,2,3,,Time Limited,38,2.4,5.75,0.0,8.15
20692,4,14,,Time Limited,76,1.87,8.85,0.0,10.72
20693,5,8,,Standard,57,0.18,7.67,0.0,7.85
20694,1,8,,Standard,87,6.77,5.25,0.0,12.02
20695,5,16,51.0,Member,138,5.13,12.9,0.0,18.03
20696,3,15,7.0,Member,76,0.99,10.18,0.0,11.17
20697,4,15,26.0,Member,137,1.14,16.75,2.21,15.68
20698,1,12,21.0,Member,117,3.98,16.91,0.0,20.89
20699,5,12,59.0,Member,151,5.77,18.92,1.35,23.34
20700,3,13,,Standard,39,0.17,4.11,0.0,4.28
20701,4,8,,Standard,102,0.85,10.22,0.0,11.07
20702,1,15,,Time Limited,69,1.73,6.08,0.0,7.81
20703,3,4,,Standard,82,7.53,10.82,0.0,18.35
20704,1,3,,Time Limited,64,5.58,3.84,0.0,9.42
20705,1,12,,Standard,101,2.82,16.13,0.0,18.95
20706,4,12,,Administrator,25,1.72,1.84,0.0,3.56
20707,5,5,5.0,Member,140,0.42,17.3,0.0,17.72
20708,3,4,,Standard,79,1.13,8.89,0.26,9.76
20709,1,16,66.0,Member,56,6.42,4.7,1.65,9.47
20710,5,16,,Standard,125,0.7,15.81,1.89,14.62
20711,4,1,8.0,Member,77,7.57,7.87,0.0,15.44
20712,2,5,,Time Limited,54,0.54,7.95,1.88,6.61
20713,1,8,2.0,Member,150,7.91,10.63,0.0,18.54
20714,3,1,31.0,Member,138,3.18,16.16,1.73,17.61
20715,1,10,,Standard,98,5.41,9.23,0.0,14.64
20716,1,15,,Time Limited,62,2.19,5.48,0.0,7.67
20717,5,5,,Standard,89,6.38,6.67,1.36,11.69
20718,4,9,19.0,Member,154,7.31,10.21,0.0,17.52
20719,3,1,10.0,Member,125,6.62,10.44,0.0,17.06
20720,4,13,,Standard,73,0.62,9.2,0.0,9.82
20721,3,10,,Administrator,11,0.85,1.56,0.0,2.41
20722,2,6,,Standard,141,0.06,12.52,1.99,10.59
20723,5,13,,Standard,63,5.05,6.76,0.0,11.81
20724,1,4,54.0,Member,110,2.15,17.12,0.0,19.27
20725,3,14,,Standard,46,2.98,4.72,0.0,7.7
20726,3,12,,Standard,68,4.2,9.77,0.0,13.97
20727,1,13,,Standard,94,1.54,14.87,0.0,16.41
20728,4,16,,Standard,133,1.84,8.93,0.0,10.77
20729,4,8,,Time Limited,39,4.19,4.27,0.0,8.46
20730,4,14,57.0,Member,84,6.3,6.61,0.0,12.91
20731,1,2,,Standard,122,6.71,18.61,0.0,25.32
20732,4,9,34.0,Member,123,3.75,19.05,0.0,22.8
20733,3,15,,Standard,92,6.45,14.64,0.0,21.09
20734,2,11,,Administrator,20,5.75,1.34,0.0,7.09
20735,2,11,9.0,Member,85,1.49,7.23,0.0,8.72
20736,3,15,,Standard,99,7.33,12.96,0.48,19.81
20737,2,1,21.0,Member,129,1.06,16.39,0.0,17.45
20738,1,15,,Standard,122,1.24,7.84,0.0,9.08
20739,2,4,9.0,Member,142,0.21,16.91,0.0,17.12
20740,3,14,,Standard,39,0.21,2.62,0.0,2.83
20741,2,6,,Standard,139,6.36,13.45,0.0,19.81
20742,1,15,,Time Limited,67,5.78,8.4,2.02,12.16
20743,2,12,,Standard,76,4.08,7.82,0.0,11.9
20744,5,7,,Standard,115,8.0,7.22,0.0,15.22
20745,3,16,,Standard,40,3.83,5.64,1.48,7.99
20746,1,12,,Standard,103,6.62,8.82,0.0,15.44
20747,1,15,,Standard,116,4.4,7.2,0.0,11.6
20748,2,9,,Time Limited,67,6.24,7.7,0.0,13.94
20749,2,10,,Time Limited,81,3.56,9.95,0.0,13.51
20750,2,11,,Standard,77,3.7,5.96,0.0,9.66
20751,2,14,,Administrator,19,1.88,3.02,0.0,4.9
20752,4,7,,Administrator,37,1.48,5.82,0.0,7.3
20753,4,7,43.0,Member,120,1.5,8.56,2.03,8.03
20754,5,12,57.0,Member,53,0.95,8.28,0.88,8.35
20755,3,8,,Time Limited,48,0.49,5.15,1.2,4.44
20756,3,15,17.0,Member,82,0.65,5.36,1.95,4.06
20757,4,5,,Standard,48,3.78,6.51,1.74,8.55
20758,3,10,,Standard,119,1.46,8.39,0.0,9.85
20759,5,6,4.0,Member,150,1.5,23.15,0.0,24.65
20760,3,7,,Standard,42,3.66,4.04,0.0,7.7
20761,2,3,,Standard,127,6.14,8.99,0.0,15.13
20762,3,3,,Standard,63,4.78,6.96,1.39,10.35
20763,5,10,53.0,Member,93,1.01,8.84,0.0,9.85
20764,4,14,,Standard,95,2.82,6.02,0.0,8.84
20765,4,5,,Standard,146,2.57,10.26,0.0,12.83
20766,3,3,52.0,Member,50,7.02,7.49,1.63,12.88
20767,3,10,,Time Limited,56,7.88,8.9,0.0,16.78
20768,4,4,,Standard,62,2.63,6.23,0.0,8.86
20769,2,10,,Standard,147,4.87,22.73,0.0,27.6
20770,3,6,,Standard,90,5.17,13.81,0.0,18.98
20771,1,5,,Standard,78,1.24,11.13,0.0,12.37
20772,3,3,19.0,Member,115,7.9,15.48,0.8,22.58
20773,1,3,,Standard,94,6.74,10.24,0.0,16.98
20774,1,2,,Standard,60,4.99,8.25,0.0,13.24
20775,4,10,,Standard,49,6.29,5.91,0.0,12.2
20776,4,15,,Standard,147,5.73,22.51,0.0,28.24
20777,5,9,,Standard,67,4.58,4.2,0.0,8.78
20778,4,10,,Standard,141,7.8,14.71,0.0,22.51
20779,5,7,,Standard,62,1.02,7.2,2.72,5.5
20780,3,15,20.0,Member,144,4.24,21.86,0.0,26.1
20781,3,2,,Standard,130,1.86,17.2,0.0,19.06
20782,5,12,,Standard,121,2.74,16.27,0.0,19.01
20783,5,4,,Standard,103,1.06,10.62,0.0,11.68
20784,1,5,34.0,Member,173,4.62,17.48,0.0,22.1
20785,4,13,,Standard,83,5.35,10.16,1.86,13.65
20786,2,2,,Standard,57,5.05,8.36,0.0,13.41
20787,1,14,,Free,43,3.56,4.51,1.87,6.2
20788,2,5,3.0,Member,109,4.43,15.54,0.0,19.97
20789,2,10,35.0,Member,66,2.97,7.64,0.95,9.66
20790,3,3,13.0,Member,107,0.67,9.73,0.0,10.4
20791,4,5,51.0,Member,149,0.64,15.01,0.31,15.34
20792,5,15,,Standard,149,4.06,16.45,2.34,18.17
20793,4,8,,Standard,105,3.15,7.75,0.61,10.29
20794,4,15,9.0,Member,116,6.32,12.27,1.2,17.39
20795,4,4,,Time Limited,38,0.2,2.83,0.0,3.03
20796,3,12,,Administrator,35,2.76,3.7,0.0,6.46
20797,5,12,14.0,Member,93,0.39,12.28,0.0,12.67
20798,4,2,58.0,Member,163,0.75,19.84,1.41,19.18
20799,2,7,,Administrator,34,6.69,3.74,0.0,10.43
20800,2,15,30.0,Member,173,6.75,24.16,0.0,30.91
20801,2,5,,Time Limited,71,7.72,5.59,0.0,13.31
20802,1,13,,Time Limited,84,0.64,5.71,0.0,6.35
20803,3,10,,Time Limited,34,1.64,4.41,0.0,6.05
